交易离家的距离,距离上一次交易发生地的距离,购买价格交易与中位购买价格的比率,交易是否来自同一零售商,是否通过信用卡进行的交易,交易是否使用密码进行,交易是否为在线订单,交易是否具有欺诈性
7.1277603058773895,0.7209119786402942,0.8337068985845004,1.0,0.0,1.0,1.0,0.0
0.2385292664362575,14.911382026786196,0.2218213617163189,0.0,1.0,0.0,1.0,0.0
15.157936748516889,0.7121756561565943,2.0129422733108138,1.0,0.0,0.0,0.0,0.0
3.701170977319484,1.5441331918107055,0.3227091315532989,1.0,0.0,0.0,1.0,0.0
15.66486460840206,2.4802798044728185,0.2200337930011394,1.0,0.0,0.0,1.0,0.0
8.584911390330534,3.2092256806272133,1.8251940858407905,1.0,0.0,0.0,0.0,0.0
1.6753268025694732,0.0395238131202543,2.994077282090483,0.0,0.0,0.0,0.0,0.0
29.266353101453227,0.3194064458160952,0.6193567863340128,1.0,1.0,0.0,0.0,0.0
12.699594332402532,0.8123153556517456,0.3060450228418965,1.0,1.0,0.0,1.0,0.0
15.87535670205633,2.922892472218723,1.4642919961589604,1.0,0.0,0.0,1.0,0.0
3.5444885831848203,0.1177007209336237,0.980600012537798,1.0,1.0,0.0,1.0,0.0
14.463362221976377,0.1135910902625551,0.7073941513843215,1.0,0.0,1.0,0.0,0.0
8.98135207003324,0.3133763513922895,3.614448339451977,1.0,0.0,1.0,1.0,0.0
1.1164730198909136,46.63409314961319,0.1393910541694946,0.0,0.0,0.0,0.0,0.0
6.436149422467726,6.237912697982662,0.1216310556792707,1.0,0.0,0.0,1.0,0.0
1.512861174765939,0.9375531607652874,2.391354728074228,0.0,0.0,0.0,0.0,0.0
7.047191020566032,0.132481249981589,4.516240799132492,1.0,0.0,0.0,0.0,0.0
11.504737117499443,14.250464680450625,0.4256072907935628,1.0,1.0,0.0,1.0,0.0
3.3712916392869743,0.2939172201266143,1.3021526467942666,1.0,0.0,0.0,0.0,0.0
18.259040514393345,1.104978708643468,0.4283596127873683,1.0,1.0,1.0,0.0,0.0
11.799337265661189,16.092444020178267,0.3371393866562909,1.0,0.0,0.0,1.0,0.0
3.790669051977537,0.1917274010984319,0.9299790705148596,1.0,0.0,0.0,0.0,0.0
1.355671819872618,1.6942057924841405,0.3724481356796245,0.0,0.0,0.0,1.0,0.0
26.07604881262728,2.879755442575111,2.1219971439190903,1.0,1.0,0.0,1.0,0.0
0.772144117281673,0.8788951248843965,0.1327454736763832,0.0,1.0,0.0,0.0,0.0
17.37424290043788,4.547420819709448,0.9082774516564872,1.0,0.0,0.0,1.0,0.0
38.0079720981198,0.9335919706842868,4.943002647706901,1.0,1.0,0.0,0.0,0.0
5.704706419628876,0.9603042093460796,1.8610605712985389,1.0,1.0,0.0,1.0,0.0
9.372029744609303,0.4676290994147188,4.240726807831518,1.0,0.0,0.0,0.0,0.0
1.313490519746054,4.88229515930587,0.7200919279431953,0.0,0.0,0.0,0.0,0.0
10.084807113763048,2.7084224074396794,0.2111037599287764,1.0,0.0,0.0,1.0,0.0
256.70373543641807,3.08569655532089,1.0557764338999855,1.0,1.0,0.0,1.0,0.0
20.341319886704984,2.8203213332891,0.5659439041928852,1.0,0.0,0.0,0.0,0.0
46.90320383946648,3.2693985784171007,1.7349923719578837,1.0,0.0,0.0,0.0,0.0
13.2720154525023,23.06574619237122,1.1560074254338115,1.0,1.0,0.0,1.0,0.0
3.106673634601106,1.1116060349506562,1.094735819215572,1.0,1.0,0.0,1.0,0.0
12.93454083423657,0.0248449456043847,1.0871095391948251,1.0,0.0,0.0,0.0,0.0
37.22860533219623,0.1830120053154674,3.767360020612153,1.0,1.0,0.0,0.0,0.0
1.0443073125486086,0.4523449450121315,0.286156261651446,0.0,0.0,1.0,0.0,0.0
27.90081898482088,0.1405430432112533,0.2913127605034067,1.0,1.0,0.0,1.0,0.0
10.421253619063028,0.1247607940597023,1.5065527435798642,1.0,0.0,0.0,0.0,0.0
0.9589036230145728,0.1039457701639669,3.018264085462428,0.0,1.0,0.0,1.0,0.0
47.792306666081046,0.9624701196692425,0.7294780699672553,1.0,1.0,0.0,1.0,0.0
6.533955169279641,0.0976401124621391,0.6330485641664223,1.0,0.0,0.0,1.0,0.0
2.8339409239253643,1.5049166406165086,1.3065728682669673,1.0,0.0,0.0,0.0,0.0
5.408622491295669,1.0356953229038557,2.1462308959921392,1.0,0.0,1.0,0.0,0.0
16.750839631265,23.88084923166036,3.2262653971230173,1.0,1.0,0.0,1.0,0.0
11.915654839397416,0.7734768986720079,1.5356711922296828,1.0,0.0,0.0,1.0,0.0
8.821893748516425,11.519421067789988,0.1871892758506098,1.0,0.0,0.0,1.0,0.0
0.8995924653412403,0.3133688451997127,0.3704103437010723,0.0,0.0,0.0,1.0,0.0
26.534700468347896,1.397457485525558,0.4080755482395581,1.0,0.0,0.0,1.0,0.0
3.1217490150620657,0.4424465105198303,0.3419646206012612,1.0,1.0,0.0,1.0,0.0
4.615663978098526,1.2039821383300144,0.8215764807940742,1.0,0.0,0.0,0.0,0.0
8.230588274138322,0.4307847646696062,1.8189056808280823,1.0,1.0,0.0,1.0,0.0
11.756315452628767,7.662473146751206,0.4184961492756185,1.0,0.0,0.0,0.0,0.0
1.8766358350440184,0.2535472719267869,1.4347283375983972,0.0,0.0,0.0,1.0,0.0
11.866360575244734,4.179749531450567,0.2458016870033029,1.0,1.0,0.0,1.0,0.0
4.637638768308326,0.1099553270782103,0.4810614345570886,1.0,0.0,0.0,1.0,0.0
24.178745116602176,0.0064086129098043,1.887746351327916,1.0,0.0,0.0,0.0,0.0
25.69614246414633,1.0175826671549244,1.665668126147787,1.0,1.0,0.0,1.0,0.0
7.973454218417999,0.1007228637757351,3.016803161181845,1.0,0.0,0.0,1.0,0.0
10.42108448965554,0.087369554338529,0.1751272049896615,1.0,0.0,0.0,1.0,0.0
32.6008865428349,0.8894751815566894,5.554048348051439,1.0,1.0,1.0,0.0,0.0
0.3586288600043024,3.4616507149887905,0.4928440187997638,0.0,0.0,0.0,1.0,0.0
48.67344281646155,0.3102537280524547,0.3772061462222931,1.0,0.0,1.0,1.0,0.0
3.517751066952805,0.0302384474275596,0.70300166218312,1.0,0.0,0.0,1.0,0.0
1.4638635535133937,0.1746472003656451,0.4570485207766711,0.0,0.0,0.0,1.0,0.0
95.3673906085159,3.9199704648042015,0.2855882211151613,1.0,0.0,0.0,0.0,0.0
50.56049957146678,18.45100552552772,0.50325940993133,1.0,0.0,0.0,1.0,0.0
22.02372730185592,1.2745743301396246,2.7829482359710096,1.0,0.0,0.0,1.0,0.0
2.612694684512072,0.6148949917054387,0.7017702150104707,1.0,0.0,0.0,1.0,0.0
2.482486428984047,0.1611220528629635,0.2462432989904629,1.0,1.0,0.0,1.0,0.0
39.15124031900903,0.1242914380657129,1.1993518371677618,1.0,1.0,0.0,1.0,0.0
1.3737814577654954,13.725377508009178,1.857685371563143,0.0,0.0,0.0,0.0,0.0
3.9833026474984417,1.3818731956437216,0.4210828007997372,1.0,0.0,0.0,1.0,0.0
6.215045891066015,0.3062492536706271,0.2021026640053078,1.0,0.0,0.0,1.0,0.0
43.47177124987674,0.0824886162324555,0.1186787289865701,1.0,1.0,0.0,1.0,0.0
6.40956230196489,0.1679983023721271,0.1567357804509555,1.0,0.0,0.0,0.0,0.0
8.539399573451838,1.235316211964891,0.8414072433449398,1.0,0.0,0.0,0.0,0.0
8.872032219379234,0.1274783651613664,0.7332417021370805,1.0,0.0,0.0,1.0,0.0
6.329802326149494,0.5386541807316927,0.5169909617839932,1.0,0.0,0.0,0.0,0.0
29.95030647434037,5.071394237284975,0.347025329746681,1.0,1.0,0.0,1.0,0.0
11.818877261776022,5.561847863494222,0.434321665677678,1.0,0.0,0.0,0.0,0.0
0.8193180537575794,1.2521023098581865,0.9248830243221364,0.0,1.0,0.0,0.0,0.0
5.721217413127564,10.781272092450092,0.5468069124142806,1.0,1.0,0.0,1.0,0.0
18.61832219617981,0.0310184687722139,1.4747485310774726,1.0,0.0,1.0,0.0,0.0
5.012890115524154,2.603759313078052,4.009978025007416,1.0,1.0,0.0,0.0,0.0
4.102368387403599,6.643857460620123,1.697053075049335,1.0,0.0,0.0,0.0,0.0
9.34243327272031,0.063799331947749,1.9393067296955824,1.0,0.0,0.0,0.0,0.0
1.3064439498168146,0.1255458600277153,1.2309641466878007,0.0,1.0,0.0,0.0,0.0
0.7148003577777424,0.3055196632903089,5.802879113267811,0.0,1.0,0.0,0.0,0.0
1.5425182059464693,1.7007667111617766,0.43148898422406,0.0,0.0,0.0,1.0,0.0
21.241843405971583,0.0721521624944307,1.805851699392576,1.0,1.0,0.0,1.0,0.0
11.003389704358236,0.0733177306877189,1.7901637022985988,1.0,0.0,0.0,1.0,0.0
61.39705914518701,0.7956283191211974,1.7015990453020535,1.0,1.0,0.0,0.0,0.0
1.412223424253441,0.7809022149574197,1.6129305798025009,0.0,0.0,0.0,1.0,0.0
1.336090751812904,1.718644628013297,2.307827674779601,0.0,0.0,0.0,0.0,0.0
4.393894437327355,2.693990585581697,1.1602491946351623,1.0,0.0,0.0,0.0,0.0
21.90999936654873,0.7659527155611264,0.9401591551064512,1.0,1.0,0.0,1.0,0.0
1.0292794406236858,0.5260547902392577,0.4490324268688601,0.0,1.0,0.0,1.0,0.0
22.982349855923008,0.1294155610249497,0.1610654138891057,1.0,1.0,1.0,0.0,0.0
5.211052374124804,31.58555704810803,0.9868578568812172,1.0,0.0,0.0,0.0,0.0
36.662377197211214,24.886830391542244,0.3054744905937224,1.0,0.0,0.0,0.0,0.0
6.783842636169481,1.0074132858146745,0.2813226339016853,1.0,1.0,0.0,1.0,0.0
2.9149741532260065,1.340044932272324,0.8134761535737508,1.0,0.0,0.0,1.0,0.0
0.4037551565752278,0.6688996810835228,0.5582344807534505,0.0,1.0,0.0,0.0,0.0
10.134719956926192,167.97610846828428,0.3815851827436329,1.0,0.0,1.0,0.0,0.0
9.276682800096111,1.1086736618751916,0.89283908329223,1.0,1.0,0.0,0.0,0.0
67.27670364939605,0.4538541670675692,1.933665509974065,1.0,0.0,0.0,0.0,0.0
6.538962057344338,2.852885193128772,1.542077982188899,1.0,1.0,0.0,0.0,0.0
7.683908089264512,0.166654118815312,0.3282008327911765,1.0,0.0,0.0,1.0,0.0
11.13175949405941,2.236606795520949,1.4517081425321887,1.0,0.0,1.0,0.0,0.0
34.027973313788806,0.0791759931276734,1.2592445958476854,1.0,1.0,0.0,1.0,0.0
87.85337534929351,6.937560546001916,0.6291979077168325,1.0,0.0,0.0,1.0,0.0
6.058129749219075,3.3903295425605258,0.386732492720096,1.0,0.0,0.0,1.0,0.0
6.74027397130358,0.2557186062217939,0.3845972056173392,1.0,0.0,0.0,1.0,0.0
0.4576579447709784,0.8585827276683108,0.5648145799383321,0.0,1.0,0.0,1.0,0.0
0.4216472521983167,0.1923408271735233,3.131736059533459,0.0,0.0,0.0,1.0,0.0
847.4266985984401,0.9565770822457212,0.0461576167502271,1.0,0.0,0.0,0.0,0.0
16.210967854272308,0.0201442675296851,1.7399637515305728,1.0,0.0,0.0,1.0,0.0
0.5312432979891103,4.48738579221671,1.3111673482803037,0.0,0.0,0.0,1.0,0.0
10.236935150332014,0.6520156788252224,0.8368649927207971,1.0,1.0,0.0,1.0,0.0
5.173017772776273,7.017750163124038,1.92360897616446,1.0,0.0,0.0,0.0,0.0
163.13530605295068,0.1507782372101139,3.0459333719082213,1.0,0.0,1.0,1.0,0.0
6.055937923846313,0.0806453013003502,0.6663449477720157,1.0,0.0,0.0,0.0,0.0
17.405369215054847,3.1365041136718026,0.1866362660593888,1.0,0.0,0.0,1.0,0.0
11.120396413947738,1.0718225005991178,2.3708210633507485,1.0,0.0,0.0,0.0,0.0
11.163307520117682,0.2419239798735819,1.0754331502264751,1.0,0.0,0.0,0.0,0.0
5.595167657010121,0.9175445125007148,0.7605920161489145,1.0,0.0,0.0,1.0,0.0
6.8610145549055,0.0371254634293136,0.0408579150686249,1.0,1.0,1.0,1.0,0.0
4.1132749217808495,0.7097770630454479,3.5188496318259115,1.0,1.0,0.0,1.0,0.0
6.478958435059875,0.6149244962793925,0.4121104086232394,1.0,1.0,1.0,0.0,0.0
3.690779952608336,0.0386525493162597,2.2951850941731307,1.0,0.0,0.0,1.0,0.0
73.70289286317332,0.3323311843916433,1.0145678879137507,1.0,0.0,0.0,1.0,0.0
5.668616274107806,0.059393746150169,0.0623228421511308,1.0,1.0,0.0,1.0,0.0
8.891482495031253,17.562033551655063,1.2193334914648375,1.0,0.0,0.0,0.0,0.0
2.636801117932196,2.6408409075867385,1.9194858106857005,1.0,1.0,0.0,0.0,0.0
2.478448181246368,5.252015281720007,0.2980917439874143,1.0,1.0,0.0,1.0,0.0
6.838800860972118,0.6367236721433469,13.1902729337567,1.0,1.0,0.0,0.0,0.0
28.58320613656636,0.0514930522714867,0.2337358852223149,1.0,1.0,0.0,0.0,0.0
10.369106992077102,0.0755514569525758,1.8339085109732685,1.0,0.0,0.0,1.0,0.0
35.79298222694465,1.596063419177489,0.8110738531362361,1.0,1.0,0.0,0.0,0.0
1.0264751575675093,5.128167456577312,1.6732071358254137,0.0,0.0,0.0,0.0,0.0
1.997191846403128,0.6426093627289209,0.4072017114701375,1.0,0.0,0.0,0.0,0.0
28.684244914871417,0.8202473583102744,3.713494120300466,1.0,0.0,1.0,1.0,0.0
6.238905339633068,1.755903864470418,0.533797638357597,1.0,0.0,0.0,1.0,0.0
69.49900784462872,0.0171962266422265,0.4313102287575896,1.0,0.0,0.0,0.0,0.0
7.401047413844705,0.0780805386699853,3.4330997288431897,1.0,1.0,0.0,1.0,0.0
29.85951658134473,0.0945459958252212,1.1658007206894985,1.0,1.0,0.0,0.0,0.0
17.01922042713788,12.083059049428902,0.0822327979490886,1.0,0.0,1.0,0.0,0.0
16.927409642285543,0.5376852445991969,0.3555244895190394,1.0,1.0,0.0,1.0,0.0
27.41906962834764,0.0958812017459718,0.1783734026762309,1.0,0.0,0.0,1.0,0.0
6.881558071913707,0.1722526684699483,1.8810019254335475,1.0,0.0,0.0,0.0,0.0
19.794482939741176,0.5158384954212685,2.388419727397951,1.0,0.0,0.0,0.0,0.0
9.061097524299758,0.3542774540607768,0.4120930760833466,1.0,1.0,0.0,0.0,0.0
102.50642022280978,14.622171342929956,0.2168122116783512,1.0,0.0,0.0,0.0,0.0
14.910290149832162,0.2547301324086683,4.618497119068864,1.0,0.0,1.0,1.0,0.0
104.36099239912558,0.6699053049106173,2.874590288004149,1.0,0.0,0.0,0.0,0.0
5.051063506779238,0.0384795039202486,0.8138759268935747,1.0,0.0,0.0,1.0,0.0
2.200349863022647,20.32744037448117,5.5874649023852,1.0,0.0,0.0,0.0,0.0
1.5424525052078573,0.3830872598532794,0.3360484824679093,0.0,0.0,0.0,1.0,0.0
1.4428107130701826,0.1834318411947361,0.4255376095962498,0.0,0.0,0.0,1.0,0.0
39.117997453779786,0.1111064369460965,0.1120650849465181,1.0,0.0,0.0,0.0,0.0
66.99816829780337,0.7030004667171834,2.818431363254261,1.0,1.0,0.0,0.0,0.0
17.606120278507145,0.0802110305036091,0.6614428595934724,1.0,1.0,0.0,1.0,0.0
15.89803372437936,1.6720775406021715,0.913871041298394,1.0,1.0,0.0,1.0,0.0
3.67558201298715,0.1515790662441438,0.8435700478774292,1.0,1.0,0.0,0.0,0.0
73.92642224627764,0.9843464789795616,0.6096310345782113,1.0,0.0,0.0,1.0,0.0
31.94606150030819,1.6522526095055723,1.5989395204740402,1.0,0.0,0.0,1.0,0.0
9.805867465342128,3.689274324647168,0.6607411924414541,1.0,1.0,1.0,0.0,0.0
4.753198409282711,9.91473953677366,1.4828317077626816,1.0,1.0,0.0,0.0,0.0
605.9464573383393,6.515320662293752,1.8922797000953948,1.0,0.0,0.0,0.0,0.0
50.64468479854901,0.6942161738728978,0.9649823973342778,1.0,0.0,1.0,1.0,0.0
7.758984202496781,0.0482326064943446,1.4409876041105345,1.0,0.0,0.0,1.0,0.0
53.98291776904762,0.2003795991364811,2.0818150927159587,1.0,0.0,0.0,1.0,0.0
38.71024257397048,40.32554491694179,0.5483823667917516,1.0,0.0,0.0,0.0,0.0
3.858032763735418,5.559813942836294,2.6042652496263385,1.0,1.0,0.0,1.0,0.0
0.7949275728597027,2.251712711665344,0.4249336124929182,0.0,1.0,0.0,1.0,0.0
47.51219505789121,14.160863541451404,4.7650937226682375,1.0,0.0,1.0,1.0,0.0
14.210860810400098,31.775917722245737,0.156523064781703,1.0,0.0,0.0,1.0,0.0
8.2217408037138,6.299858608605365,0.6849882215003613,1.0,0.0,0.0,1.0,0.0
1.9600700036107448,24.50516698420168,0.333635725762533,1.0,0.0,0.0,1.0,0.0
24.871340982747466,4.142652367892785,2.060612248377761,1.0,0.0,0.0,0.0,0.0
2.854176032297205,0.0797671870404748,0.7551612133675562,1.0,1.0,0.0,1.0,0.0
1.5740258710448662,0.6992745607470443,2.577647947897292,0.0,0.0,0.0,0.0,0.0
32.48081189136131,1.3477764023799628,0.1206699554050151,1.0,0.0,0.0,0.0,0.0
8.801941480253213,3.021968414404945,2.19545717037367,1.0,0.0,0.0,0.0,0.0
183.0239127382824,0.4555840606532153,1.5280831278636346,1.0,1.0,0.0,1.0,0.0
5.533888975177784,2.1795821116547147,0.285982661202816,1.0,0.0,0.0,0.0,0.0
13.178432044190274,1.945111721555738,0.213616595091335,1.0,0.0,0.0,1.0,0.0
3.359446579462478,0.8921868777088534,0.6068015707840965,1.0,0.0,0.0,0.0,0.0
17.957746937012082,0.767343928422488,2.1309317902872404,1.0,1.0,0.0,0.0,0.0
1.256871841356765,1.0725626916749285,1.0803070201143277,0.0,0.0,0.0,1.0,0.0
10.41665744595046,7.534906862855329,1.4096944804663325,1.0,0.0,1.0,1.0,0.0
5.452585857895903,11.417203662939064,0.323674512569446,1.0,1.0,0.0,1.0,0.0
10.594246683656095,1.313212445347263,0.1746788050049194,1.0,0.0,0.0,0.0,0.0
3.359117539394066,29.619738166513443,0.2391889770349909,1.0,1.0,0.0,1.0,0.0
50.22428674700834,0.0645442603594923,0.4685220064008109,1.0,1.0,0.0,1.0,0.0
45.76105922542772,2.876602039926776,1.0165284656956544,1.0,1.0,1.0,1.0,0.0
7.751638615994155,15.588793430588648,1.5328035137806766,1.0,1.0,0.0,1.0,0.0
22.16705314049217,0.0863823991045875,7.3528343573264765,1.0,1.0,0.0,1.0,1.0
1.5704020800768312,9.114272666631804,2.4621971037760293,0.0,0.0,0.0,0.0,0.0
55.3799414543436,5.002295621022285,0.1058745521526427,1.0,1.0,0.0,0.0,0.0
32.88471921899031,0.3817699827680154,0.3335042549079348,1.0,0.0,0.0,1.0,0.0
21.96026251485306,0.3371570478003988,2.55293859515041,1.0,0.0,0.0,1.0,0.0
75.11523836342394,1.7974923289653717,1.2311502928943876,1.0,0.0,0.0,0.0,0.0
2.968312747492315,0.4629776235661567,1.7480533046758844,1.0,0.0,0.0,1.0,0.0
15.112037773123175,2.294203642577601,0.6822647021418166,1.0,1.0,0.0,0.0,0.0
11.341390143268006,0.7796235240053032,0.3081154103840469,1.0,1.0,0.0,1.0,0.0
51.48471148064694,0.519883187283743,0.8960660144590894,1.0,0.0,0.0,0.0,0.0
14.463153465291445,0.2219230625396143,2.474123717410831,1.0,0.0,1.0,1.0,0.0
20.192681558784823,0.3042638371505782,0.7463588581072009,1.0,0.0,0.0,1.0,0.0
46.19912621659922,22.08217890552537,1.2722424556863574,1.0,1.0,0.0,0.0,0.0
26.6209068976398,0.1501069744070133,1.0428262991663588,1.0,1.0,0.0,1.0,0.0
